source_file,issue_type,line_text,hint
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,GB 50720-2011,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,☆,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,中国计划出版社出版,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,(地址：北京市西城区木椰地北里甲11号国宏大厦C 座4层),未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,(邮政编码：100038 电话：6390643363906381),未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,新华书店北京发行所发行,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,世界知识印刷厂印刷,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,850×1168毫米1/321.75印张42千字,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,2011年6月第1版2011年11月第3次印刷,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,印数40201—80200册,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,☆,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,统一书号：1580177 ·602,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,定价：12.00元,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,中华人民共和国住房和城乡建设部公告,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,第 1 0 4 2 号,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,关于发布国家标准《建设工程,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,施工现场消防安全技术规范》的公告,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,"现批准《建设工程施工现场消防安全技术规范》为国家标准， 编号为GB 50720—2011,白2011年8月1日起实施。其中，第",未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,件燃烧性能等级为 A 级时，其防火间距可减少到3m。,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,表3.2.2 施工现场主要临时用房、临时设施的防火间距(m),未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,注：1 临时用房、临时设施的防火间距应按临时用房外墙外边线或堆场、作业场、 作业棚边线问的最小距离计算，当临时用房外墙有突出可燃构件时，应从 其突出可燃构件的外缘算起；,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,小于1 .2m 的防护栏杆。,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,表5.2.2-1 灭火器的最低配置标准,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,表5.2.2-2 灭火器的最大保护距离(m),未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,行动火作业时，应采取可靠的防火措施。,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,"正面词采用“必须”,反面词采用“严禁”;",未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,"正面词采用“应”,反面词采用“不应”或“不得”;",未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,"正面词采用“宜”,反面词采用“不宜”;",未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,引用标准名录,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,《建筑灭火器配置设计规范》GB50140,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,《建设工程施工现场供用电安全规范》GB 50194,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,中华人民共和国国家标准,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,建设工程施工现场消防安全技术规范,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,GB 50720-2011,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,条 文 说 明,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,制 定 说 明,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,"《建设工程施工现场消防安全技术规范》GB 50720 -2011,经 住房和城乡建设部2011年6月6日以第1042号公告批准发布。",未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,为便于广大设计、施工、科研、学校等单位有关人员在使用本 规范时能正确理解和执行条文规定，《建设工程施工现场消防安全 技术规范》编制组按章、节、条顺序编制了本规范的条文说明，对条 文规定的目的、依据以及执行中需要注意的有关事项进行了说明， 还着重对强制性条文的强制性理由作了解释。但是，本条文说明 不具备与本规范正文同等的法律效力，仅供使用者作为理解和把 握标准规定的参考。,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,调查发现，施工现场火灾主要因用火、用电、用气不慎和初起 火灾扑灭不及时所导致。,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,针对建设工程施工现场的特点及发生火灾的主要原因，施工 现场的防火应针对“用火、用电、用气和扑灭初起火灾”等关键环 节，遵循“以人为本、因地制宜、立足自救”的原则，制订并采取“安 全可靠、经济适用、方便有效”的防火措施。,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,施工现场发生火灾时，应以“扑灭初期火灾和保护人身安全” 为主要任务。当人身和财产安全均受到威胁时，应以保护人身安 全为首要任务。,未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,"为此，编制组参照公安部《公安部关于建筑工地防火基本措 施》,并综合考虑不同地区经济发展的不平衡及不同建设项日现场 客观条件的差异，确定以不少于75%的调研对象能够达到或满足 的防火间距作为本规范主要临时用房、临时设施间的最小防火间 距。",未挂接到任何条号，可能是前言/目录/格式异常。
GB50720-2011 建设工程施工现场消防安全技术规范.docx,unattached_text,相邻两栋临时用房成行布置时，其最小防火间距是指相邻两 山墙外边线间的最小距离。相邻两栋临时用房成列布置时，其最 小防火间距是指相邻两纵墙外边线间的最小距离。,未挂接到任何条号，可能是前言/目录/格式异常。
